movie_id,title,original_title,release_year,genres,vote_average,vote_count,log_vote_count,popularity,release_date,production_budget,domestic_gross,worldwide_gross,roi,release_month,release_month_name,main_genre
tt8575408,Hide and Seek,Amur senza fin,2018.0,comedy,6.6,31.0,3.4657359027997265,2.228,2018-07-01,25000000.0,51100486.0,123696741.0,3.94786964,7.0,Jul,comedy
tt2924392,Higher Power,Higher Power,2018.0,"action,sci-fi,thriller",5.3,2152.0,7.674617497364363,7.544,2018-07-01,500000.0,528.0,528.0,-0.998944,7.0,Jul,action
tt10300710,Hit & Run,Hit & Run,2019.0,"action,comedy",7.1,43.0,3.784189633918261,7.48,2019-07-01,22000000.0,13749300.0,17216955.0,-0.21741113636363638,7.0,Jul,action
tt2679042,Hitman: Agent 47,Hitman: Agent 47,2015.0,"action,adventure,crime",5.7,80510.0,11.296149100034178,14.082,2015-07-01,35000000.0,22467450.0,82182803.0,1.3480800857142856,7.0,Jul,action
tt1255919,Holmes & Watson,Holmes & Watson,2018.0,"adventure,comedy,crime",3.8,17661.0,9.779170718028748,19.331,2018-07-01,42000000.0,30568743.0,41926605.0,-0.0017475,7.0,Jul,adventure
tt2224026,Home,Home,2015.0,"adventure,animation,comedy",6.6,85831.0,11.360147176316582,1.823,2015-07-01,130000000.0,177397510.0,385997896.0,1.9692145846153846,7.0,Jul,adventure
tt2545384,Home,Home,2016.0,"drama,horror,thriller",3.9,303.0,5.717027701406222,1.823,2016-07-01,130000000.0,177397510.0,385997896.0,1.9692145846153846,7.0,Jul,drama
tt4047846,Home,Home,2016.0,drama,7.2,811.0,6.699500340161678,1.823,2016-07-01,130000000.0,177397510.0,385997896.0,1.9692145846153846,7.0,Jul,drama
tt8601408,Home,Dom,2018.0,"drama,romance,thriller",8.4,32.0,3.4965075614664802,1.823,2018-07-01,130000000.0,177397510.0,385997896.0,1.9692145846153846,7.0,Jul,drama
tt5719700,Home Again,Home Again,2017.0,"comedy,drama,romance",5.8,22614.0,10.026368681911944,10.478,2017-07-01,15000000.0,27020284.0,37336874.0,1.4891249333333334,7.0,Jul,comedy
tt6861402,Honey,Hanii,2018.0,"drama,romance",7.3,95.0,4.564348191467836,2.288,2018-07-01,18000000.0,30272254.0,62646763.0,2.480375722222222,7.0,Jul,drama
tt2967224,Hot Pursuit,Hot Pursuit,2015.0,"action,comedy,crime",5.1,44723.0,10.708265549267258,9.607,2015-07-01,35000000.0,34580201.0,45671512.0,0.30490034285714285,7.0,Jul,action
tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015.0,"comedy,mystery,sci-fi",5.1,34444.0,10.447119128027296,8.053,2015-07-01,14000000.0,12314651.0,12826644.0,-0.08381114285714286,7.0,Jul,comedy
tt5834262,Hotel Artemis,Hotel Artemis,2018.0,"action,drama,sci-fi",6.1,30586.0,10.32833036107053,14.585,2018-07-01,15000000.0,6708137.0,12758799.0,-0.1494134,7.0,Jul,action
tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015.0,"animation,comedy,family",6.7,92905.0,11.439343508292259,16.553,2015-07-01,80000000.0,169700110.0,469500298.0,4.868753725,7.0,Jul,animation
tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018.0,"adventure,animation,comedy",6.3,42299.0,10.65254236503437,26.815,2018-07-01,65000000.0,167500092.0,527079962.0,7.108922492307692,7.0,Jul,adventure
tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017.0,"comedy,drama",5.9,11747.0,9.37143829231851,11.0,2017-07-01,10000000.0,32149404.0,62556228.0,5.2556228,7.0,Jul,comedy
tt7496196,Hugo,Hugo,2017.0,documentary,7.9,11.0,2.4849066497880004,12.936,2017-07-01,180000000.0,73864507.0,180047784.0,0.00026546666666666665,7.0,Jul,documentary
tt4698684,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016.0,"adventure,comedy,drama",7.9,87532.0,11.379771144102357,12.545,2016-07-01,2500000.0,5205471.0,23845533.0,8.5382132,7.0,Jul,adventure
tt4828062,Hush,Hush,2015.0,documentary,4.8,13.0,2.639057329615259,12.194,2015-07-01,1000000.0,0.0,0.0,-1.0,7.0,Jul,documentary
tt5022702,Hush,Hush,2016.0,"horror,thriller",6.6,79100.0,11.278480795900865,12.194,2016-07-01,1000000.0,0.0,0.0,-1.0,7.0,Jul,horror
tt5804038,I Am Not Your Negro,I Am Not Your Negro,2016.0,documentary,7.8,13948.0,9.543163100092235,7.026,2016-07-01,1000000.0,7123919.0,9617402.0,8.617402,7.0,Jul,documentary
tt3212232,I Am Wrath,I Am Wrath,2016.0,"action,crime,drama",5.4,11198.0,9.323579767582693,9.558,2016-07-01,18000000.0,0.0,309608.0,-0.9827995555555555,7.0,Jul,action
tt6450186,I Can Only Imagine,I Can Only Imagine,2018.0,"biography,drama,family",7.4,11439.0,9.344871264933788,9.7,2018-07-01,7000000.0,83482352.0,85604221.0,11.22917442857143,7.0,Jul,biography
tt6791096,I Feel Pretty,I Feel Pretty,2018.0,"comedy,romance",5.4,39936.0,10.595058491479705,16.298,2018-07-01,32000000.0,48795601.0,91553797.0,1.86105615625,7.0,Jul,comedy
tt5580036,"I, Tonya","I, Tonya",2017.0,"biography,comedy,drama",7.5,141668.0,11.86124862969104,15.407,2017-07-01,11000000.0,30014534.0,53797409.0,3.8906735454545456,7.0,Jul,biography
tt6333060,Icarus,Icarus,2017.0,"documentary,sport,thriller",7.9,28979.0,10.274361215874674,5.002,2017-07-01,6000000.0,0.0,0.0,-1.0,7.0,Jul,documentary
tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,2016.0,"adventure,animation,comedy",5.7,48932.0,10.79820729448214,18.233,2016-07-01,105000000.0,64063008.0,402156682.0,2.830063638095238,7.0,Jul,adventure
tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018.0,"drama,romance",7.2,25512.0,10.146943405162215,13.579,2018-07-01,12000000.0,14915773.0,19859167.0,0.6549305833333333,7.0,Jul,drama
tt4411618,In Dubious Battle,In Dubious Battle,2016.0,drama,6.1,3189.0,8.06777619577889,7.646,2016-07-01,15000000.0,0.0,214182.0,-0.9857212,7.0,Jul,drama
tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015.0,"action,adventure,biography",6.9,108628.0,11.595693685825267,14.33,2015-07-01,100000000.0,25020758.0,89693309.0,-0.10306691,7.0,Jul,action
tt3216348,Incarnate,Incarnate,2016.0,"horror,thriller",5.3,10217.0,9.231906149890744,7.137,2016-07-01,5000000.0,4799774.0,9371036.0,0.8742072,7.0,Jul,horror
tt3606756,Incredibles 2,Incredibles 2,2018.0,"action,adventure,animation",7.7,203510.0,12.223475336457973,36.286,2018-07-01,200000000.0,608581744.0,1242520711.0,5.212603555,7.0,Jul,action
tt1628841,Independence Day: Resurgence,Independence Day: Resurgence,2016.0,"action,adventure,sci-fi",5.2,155344.0,11.953403728915399,15.732,2016-07-01,165000000.0,103144286.0,384169424.0,1.3282995393939394,7.0,Jul,action
tt5147828,Indivisible,Indivisible,2017.0,documentary,7.2,10.0,2.3978952727983707,5.599,2017-07-01,2700000.0,3511417.0,3588305.0,0.3290018518518519,7.0,Jul,documentary
tt5259496,Indivisible,Indivisibili,2016.0,drama,7.1,901.0,6.804614520062624,5.599,2016-07-01,2700000.0,3511417.0,3588305.0,0.3290018518518519,7.0,Jul,drama
tt6512428,Indivisible,Indivisible,2018.0,"drama,war",5.6,812.0,6.70073110954781,5.599,2018-07-01,2700000.0,3511417.0,3588305.0,0.3290018518518519,7.0,Jul,drama
tt3062096,Inferno,Inferno,2016.0,"action,adventure,crime",6.2,138978.0,11.842078121562535,17.41,2016-07-01,75000000.0,34343574.0,219519367.0,1.9269248933333334,7.0,Jul,action
tt2096673,Inside Out,Inside Out,2015.0,"adventure,animation,comedy",8.2,536181.0,13.19222893465693,4.758,2015-07-01,175000000.0,356461711.0,854235992.0,3.881348525714286,7.0,Jul,adventure
tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018.0,"horror,mystery,thriller",5.7,42154.0,10.649108580356776,16.017,2018-07-01,10000000.0,67745330.0,167885588.0,15.7885588,7.0,Jul,horror
tt7401588,Instant Family,Instant Family,2018.0,"comedy,drama",7.4,46728.0,10.752120235936289,22.634,2018-07-01,48000000.0,67363237.0,119736188.0,1.4945039166666667,7.0,Jul,comedy
tt1694021,Into the Grizzly Maze,Into the Grizzly Maze,2015.0,"action,adventure,drama",5.3,7006.0,8.854664928370534,7.133,2015-07-01,10000000.0,0.0,0.0,-1.0,7.0,Jul,action
tt1396484,It,It,2017.0,"horror,thriller",7.4,359123.0,12.791423011731943,13.966,2017-07-01,35000000.0,327481748.0,697457969.0,18.927370542857144,7.0,Jul,horror
tt4695012,It Comes at Night,It Comes at Night,2017.0,"horror,mystery",6.2,69039.0,11.142441325757309,12.337,2017-07-01,5000000.0,13985117.0,19720203.0,2.9440406,7.0,Jul,horror
tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016.0,"action,thriller",6.1,121892.0,11.710898889702406,17.085,2016-07-01,60000000.0,58697076.0,159946489.0,1.6657748166666666,7.0,Jul,action
tt1619029,Jackie,Jackie,2016.0,"biography,drama,history",6.7,66008.0,11.097546375348252,8.819,2016-07-01,9000000.0,13960394.0,36588512.0,3.0653902222222222,7.0,Jul,biography
tt4320966,Jackpot,Trung so,2015.0,comedy,6.7,55.0,4.02535169073515,2.864,2015-07-01,400000.0,44452.0,44452.0,-0.88887,7.0,Jul,comedy
tt8671762,Jackpot,Jackpot,2018.0,"comedy,romance",7.8,18.0,2.9444389791664403,2.864,2018-07-01,400000.0,44452.0,44452.0,-0.88887,7.0,Jul,comedy
tt2140037,Jane Got a Gun,Jane Got a Gun,2015.0,"action,drama,western",5.9,19051.0,9.854927361920751,8.825,2015-07-01,25000000.0,1513793.0,3771345.0,-0.8491462,7.0,Jul,action
tt4196776,Jason Bourne,Jason Bourne,2016.0,"action,thriller",6.6,190596.0,12.157916530309217,14.568,2016-07-01,120000000.0,162192920.0,416168316.0,2.4680693,7.0,Jul,action
tt3614530,Jem and the Holograms,Jem and the Holograms,2015.0,"adventure,drama,family",4.1,6683.0,8.807471889715284,7.942,2015-07-01,5000000.0,2184640.0,2368937.0,-0.5262126,7.0,Jul,adventure
tt3348730,Jigsaw,Jigsaw,2017.0,"crime,horror,mystery",5.8,57184.0,10.954046905215318,17.398,2017-07-01,10000000.0,38052832.0,102445196.0,9.2445196,7.0,Jul,crime
tt2446980,Joy,Joy,2015.0,drama,6.6,118086.0,11.67917691992002,10.305,2015-07-01,60000000.0,56451232.0,101134059.0,0.68556765,7.0,Jul,drama
tt6180144,Joy,Joy,2016.0,drama,7.1,34.0,3.5553480614894135,10.305,2016-07-01,60000000.0,56451232.0,101134059.0,0.68556765,7.0,Jul,drama
tt8917752,Joy,Joy,2018.0,drama,6.5,430.0,6.066108090103747,10.305,2018-07-01,60000000.0,56451232.0,101134059.0,0.68556765,7.0,Jul,drama
tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,2017.0,"action,adventure,comedy",7.0,242735.0,12.399729711987874,20.395,2017-07-01,90000000.0,404508916.0,964496193.0,9.716624366666666,7.0,Jul,action
tt1617661,Jupiter Ascending,Jupiter Ascending,2015.0,"action,adventure,sci-fi",5.3,166327.0,12.021717021423225,24.058,2015-07-01,179000000.0,47482519.0,181982519.0,0.016662117318435754,7.0,Jul,action
tt0369610,Jurassic World,Jurassic World,2015.0,"action,adventure,sci-fi",7.0,539338.0,13.198099594675785,20.709,2015-07-01,215000000.0,652270625.0,1648854864.0,6.669092390697674,7.0,Jul,action
tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018.0,"action,adventure,sci-fi",6.2,219125.0,12.29740218581837,34.958,2018-07-01,170000000.0,417719760.0,1305772799.0,6.681016464705882,7.0,Jul,action
tt5721088,Just Getting Started,Just Getting Started,2017.0,"action,comedy",4.4,4829.0,8.482601746646619,8.459,2017-07-01,22000000.0,6069605.0,6756412.0,-0.6928903636363636,7.0,Jul,action
tt0974015,Justice League,Justice League,2017.0,"action,adventure,fantasy",6.5,329135.0,12.704226318192255,34.953,2017-07-01,300000000.0,229024295.0,655945209.0,1.18648403,7.0,Jul,action
tt4139124,Keanu,Keanu,2016.0,"action,comedy,crime",6.3,41560.0,10.634917506521377,8.952,2016-07-01,15000000.0,20591853.0,20688141.0,0.3792094,7.0,Jul,action
tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,2016.0,"comedy,documentary",5.9,8134.0,9.003931019653137,7.786,2016-07-01,10000000.0,23591043.0,23591043.0,1.3591043,7.0,Jul,comedy
tt4254584,Kicks,Kicks,2016.0,"adventure,drama",6.3,3789.0,8.240121298076472,4.002,2016-07-01,10000000.0,150191.0,150191.0,-0.9849809,7.0,Jul,adventure
tt10300662,Kidnap,Kidnap,2019.0,drama,7.5,26.0,3.295836866004329,10.959,2019-07-01,21000000.0,30718107.0,34836080.0,0.6588609523809524,7.0,Jul,drama
tt1458169,Kidnap,Kidnap,2017.0,"crime,drama,thriller",5.9,28898.0,10.271562271425733,10.959,2017-07-01,21000000.0,30718107.0,34836080.0,0.6588609523809524,7.0,Jul,crime
tt6017942,Kin,Kin,2018.0,"action,drama,sci-fi",5.7,9048.0,9.110409533351133,23.805,2018-07-01,30000000.0,5718096.0,10096821.0,-0.6634393,7.0,Jul,action
tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,2017.0,"action,adventure,drama",6.8,169054.0,12.037979384746851,21.793,2017-07-01,175000000.0,39175066.0,139630336.0,-0.2021123657142857,7.0,Jul,action
tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017.0,"action,adventure,comedy",6.8,230797.0,12.349298148067271,24.337,2017-07-01,104000000.0,100234838.0,408803696.0,2.930804769230769,7.0,Jul,action
tt3605418,Knock Knock,Knock Knock,2015.0,"drama,thriller",4.9,68328.0,11.132089552807496,17.867,2015-07-01,2000000.0,36336.0,6328516.0,2.164258,7.0,Jul,drama
tt6096414,Knock Knock,Knock Knock,2017.0,horror,6.0,10.0,2.3978952727983707,17.867,2017-07-01,2000000.0,36336.0,6328516.0,2.164258,7.0,Jul,horror
tt3731562,Kong: Skull Island,Kong: Skull Island,2017.0,"action,adventure,fantasy",6.6,237720.0,12.378852996101397,29.388,2017-07-01,185000000.0,168052812.0,561072059.0,2.0328219405405403,7.0,Jul,action
tt3850590,Krampus,Krampus,2015.0,"comedy,fantasy,horror",6.2,55400.0,10.922352923113982,9.417,2015-07-01,15000000.0,42725475.0,61788393.0,3.1192262,7.0,Jul,comedy
tt4266638,Krisha,Krisha,2015.0,drama,7.2,5917.0,8.685753832960154,5.288,2015-07-01,30000.0,144822.0,144822.0,3.8274,7.0,Jul,drama
tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016.0,"action,adventure,animation",7.8,105578.0,11.56721476684194,13.847,2016-07-01,55000000.0,48023088.0,77548122.0,0.40996585454545453,7.0,Jul,action
tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016.0,"action,adventure,animation",7.1,116166.0,11.662784089950948,16.248,2016-07-01,140000000.0,143528619.0,517599142.0,2.6971367285714285,7.0,Jul,action
tt4778988,LBJ,LBJ,2016.0,"biography,drama,history",6.5,4396.0,8.388677769180811,6.304,2016-07-01,20000000.0,2468683.0,2507181.0,-0.87464095,7.0,Jul,biography
tt3783958,La La Land,La La Land,2016.0,"comedy,drama,music",8.0,436070.0,12.985560353110218,16.275,2016-07-01,20000000.0,151101803.0,426351163.0,20.31755815,7.0,Jul,comedy
tt4925292,Lady Bird,Lady Bird,2017.0,"comedy,drama",7.4,177677.0,12.087728202314052,15.974,2017-07-01,10000000.0,48958273.0,78610769.0,6.8610769,7.0,Jul,comedy
tt4722990,Last Man Standing,Last Man Standing,2015.0,comedy,6.8,5.0,1.791759469228055,2.394,2015-07-01,67000000.0,18115927.0,18115927.0,-0.7296130298507463,7.0,Jul,comedy
tt5340300,Lean on Pete,Lean on Pete,2017.0,"adventure,drama",7.2,8607.0,9.060447282401565,9.307,2017-07-01,8000000.0,1163056.0,2455027.0,-0.693121625,7.0,Jul,adventure
tt3569230,Legend,Legend,2015.0,"biography,crime,drama",7.0,138947.0,11.841855041400274,10.542,2015-07-01,25000000.0,15502112.0,23506237.0,-0.05975052,7.0,Jul,biography
tt7122852,Let Me In,Let Me In,2017.0,horror,5.1,7.0,2.0794415416798357,9.716,2017-07-01,20000000.0,12134935.0,28270399.0,0.41351995,7.0,Jul,horror
tt5804314,Let There Be Light,Let There Be Light,2017.0,drama,4.8,2179.0,7.687080155783135,2.01,2017-07-01,3000000.0,7233471.0,7241309.0,1.4137696666666666,7.0,Jul,drama
tt6184774,Let There Be Light,Let There Be Light,2017.0,documentary,6.7,127.0,4.852030263919617,2.01,2017-07-01,3000000.0,7233471.0,7241309.0,1.4137696666666666,7.0,Jul,documentary
tt2948840,Life,Life,2015.0,"biography,drama",6.1,6604.0,8.795582216956426,6.425,2015-07-01,75000000.0,64062587.0,73521587.0,-0.019712173333333333,7.0,Jul,biography
tt5442430,Life,Life,2017.0,"horror,sci-fi,thriller",6.6,182840.0,12.116372201693467,6.425,2017-07-01,75000000.0,64062587.0,73521587.0,-0.019712173333333333,7.0,Jul,horror
tt1826727,Life of the Party,Life of the Party,2017.0,"comedy,drama",7.6,47.0,3.8712010109078907,13.696,2017-07-01,30000000.0,53059911.0,65759911.0,1.1919970333333334,7.0,Jul,comedy
tt5619332,Life of the Party,Life of the Party,2018.0,comedy,5.5,25756.0,10.156461713809012,13.696,2018-07-01,30000000.0,53059911.0,65759911.0,1.1919970333333334,7.0,Jul,comedy
tt4786282,Lights Out,Lights Out,2016.0,"drama,horror,mystery",6.3,100650.0,11.519414366438353,12.408,2016-07-01,5000000.0,67268835.0,148806510.0,28.761302,7.0,Jul,drama
tt4621872,Like Crazy,La pazza gioia,2016.0,"comedy,drama",7.2,7156.0,8.875846177738598,10.091,2016-07-01,250000.0,3395391.0,3728400.0,13.9136,7.0,Jul,comedy
tt4597838,Limitless,Limitless,2015.0,"biography,documentary",6.7,10.0,2.3978952727983707,19.453,2015-07-01,27000000.0,79249455.0,155564919.0,4.761663666666666,7.0,Jul,biography
tt6084030,Limitless,Limitless,2017.0,documentary,3.9,8.0,2.1972245773362196,19.453,2017-07-01,27000000.0,79249455.0,155564919.0,4.761663666666666,7.0,Jul,documentary
tt3741834,Lion,Lion,2016.0,"biography,drama",8.1,181601.0,12.109572758304544,17.216,2016-07-01,12000000.0,51739495.0,149570720.0,11.464226666666667,7.0,Jul,biography
tt4685968,Lion,Lion,2015.0,"action,drama,romance",3.6,282.0,5.645446897643238,17.216,2015-07-01,12000000.0,51739495.0,149570720.0,11.464226666666667,7.0,Jul,action
tt1810683,Little Boy,Little Boy,2015.0,"drama,history,war",7.4,20945.0,9.949702976333091,5.805,2015-07-01,20000000.0,6485961.0,17769299.0,-0.11153505,7.0,Jul,drama
tt6495094,Little Women,Little Women,2018.0,"drama,family",4.6,626.0,6.440946540632921,2.919,2018-07-01,15000000.0,50003303.0,50003303.0,2.3335535333333333,7.0,Jul,drama
tt2361317,Live by Night,Live by Night,2016.0,"action,crime,drama",6.4,47243.0,10.763080940731738,11.322,2016-07-01,65000000.0,10378555.0,21774432.0,-0.6650087384615384,7.0,Jul,action
tt3315342,Logan,Logan,2017.0,"action,drama,sci-fi",8.1,560270.0,13.236175874227092,45.0,2017-07-01,127000000.0,226277068.0,615461394.0,3.846152708661417,7.0,Jul,action
tt5439796,Logan Lucky,Logan Lucky,2017.0,"comedy,crime,drama",7.0,105966.0,11.57088300386912,15.743,2017-07-01,29000000.0,27778642.0,44264271.0,0.5263541724137931,7.0,Jul,comedy
tt1273221,London Fields,London Fields,2018.0,"crime,mystery,thriller",4.3,2871.0,7.962763930168115,8.557,2018-07-01,8000000.0,252676.0,433732.0,-0.9457835,7.0,Jul,crime
tt3300542,London Has Fallen,London Has Fallen,2016.0,"action,thriller",5.9,124757.0,11.73413113981415,15.287,2016-07-01,60000000.0,62524260.0,195194085.0,2.25323475,7.0,Jul,action
tt2139881,Long Shot,Long Shot,2019.0,"comedy,romance",7.2,12814.0,9.458371638798171,5.034,2019-07-01,40000000.0,30202860.0,43711031.0,0.092775775,7.0,Jul,comedy
tt2279339,Love the Coopers,Love the Coopers,2015.0,"comedy,fantasy,romance",5.8,18018.0,9.799182035726814,8.261,2015-07-01,18000000.0,26302731.0,42227490.0,1.3459716666666666,7.0,Jul,comedy
tt5164432,"Love, Simon","Love, Simon",2018.0,"comedy,drama,romance",7.6,81575.0,11.309290380044061,15.608,2018-07-01,10000000.0,40826341.0,65520633.0,5.5520633,7.0,Jul,comedy
tt4996022,Lovesick,Lovesick,2016.0,"drama,romance",4.7,192.0,5.262690188904886,4.775,2016-07-01,10100000.0,10143618.0,10143618.0,0.004318613861386138,7.0,Jul,drama
tt4669986,Loving,Loving,2016.0,"biography,drama,romance",7.0,28079.0,10.242812858139747,8.506,2016-07-01,9000000.0,7710234.0,12898064.0,0.43311822222222224,7.0,Jul,biography
tt5479616,Loving,Amar,2017.0,"drama,romance",5.3,2530.0,7.836369760545124,8.506,2017-07-01,9000000.0,7710234.0,12898064.0,0.43311822222222224,7.0,Jul,drama
tt1366338,Lowriders,Lowriders,2016.0,"adventure,crime,drama",5.7,1954.0,7.578145472419466,4.958,2016-07-01,916000.0,6179955.0,6188421.0,5.755918122270742,7.0,Jul,adventure
tt6142034,Lucy,Lucy,2016.0,documentary,7.0,6.0,1.9459101490553132,16.73,2016-07-01,40000000.0,126573960.0,457507776.0,10.4376944,7.0,Jul,documentary
tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015.0,"action,adventure,sci-fi",8.1,780910.0,13.568216465862223,28.099,2015-07-01,150000000.0,153636354.0,370098020.0,1.4673201333333334,7.0,Jul,action
tt1881002,Maggie,Maggie,2015.0,"drama,horror",5.6,38671.0,10.562871102943264,13.0,2015-07-01,4500000.0,187112.0,1027760.0,-0.7716088888888889,7.0,Jul,drama
tt9000062,Maggie,Maggie,2018.0,drama,6.4,16.0,2.833213344056216,13.0,2018-07-01,4500000.0,187112.0,1027760.0,-0.7716088888888889,7.0,Jul,drama
tt2268016,Magic Mike XXL,Magic Mike XXL,2015.0,"comedy,drama,music",5.6,48497.0,10.7892778389619,8.681,2015-07-01,14500000.0,66013057.0,123660597.0,7.528317034482758,7.0,Jul,comedy
tt5437970,Mama,Mama,2016.0,drama,6.7,25.0,3.258096538021482,11.983,2016-07-01,15000000.0,71628180.0,148095566.0,8.873037733333334,7.0,Jul,drama
tt4034228,Manchester by the Sea,Manchester by the Sea,2016.0,drama,7.8,214557.0,12.276335377070122,16.638,2016-07-01,8500000.0,47695371.0,77733867.0,8.145160823529412,7.0,Jul,drama
tt4995858,Mandy,Mandy,2016.0,"drama,thriller",4.1,39.0,3.6888794541139363,16.24,2016-07-01,6000000.0,1214525.0,1427656.0,-0.7620573333333334,7.0,Jul,drama
tt6998518,Mandy,Mandy,2018.0,"action,fantasy,horror",6.6,44378.0,10.700521663560345,16.24,2018-07-01,6000000.0,1214525.0,1427656.0,-0.7620573333333334,7.0,Jul,action
tt5301662,Marshall,Marshall,2017.0,"biography,crime,drama",7.2,14419.0,9.57637141083894,7.879,2017-07-01,12000000.0,10051659.0,10116816.0,-0.156932,7.0,Jul,biography
tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018.0,"comedy,family,fantasy",6.9,52103.0,10.860997000226238,30.419,2018-07-01,130000000.0,171958438.0,341528518.0,1.6271424461538462,7.0,Jul,comedy
tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018.0,"biography,drama,history",6.3,23866.0,10.080252030663544,16.115,2018-07-01,25000000.0,16468499.0,46734733.0,0.86938932,7.0,Jul,biography
tt3369806,Max,Max,2015.0,"adventure,drama,family",6.8,23976.0,10.08485031650177,7.766,2015-07-01,20000000.0,42656255.0,43658157.0,1.18290785,7.0,Jul,adventure
tt1472584,Max Steel,Max Steel,2016.0,"action,adventure,family",4.6,16788.0,9.728479189036397,8.88,2016-07-01,10000000.0,3818664.0,4563080.0,-0.543692,7.0,Jul,action
tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015.0,"action,sci-fi,thriller",6.3,201143.0,12.211776348446852,17.31,2015-07-01,61000000.0,81697192.0,310566162.0,4.09124855737705,7.0,Jul,action
tt2097298,"McFarland, USA","McFarland, USA",2015.0,"biography,drama,sport",7.4,31735.0,10.365206962194167,8.197,2015-07-01,17000000.0,44480275.0,45707924.0,1.688701411764706,7.0,Jul,biography
tt2674426,Me Before You,Me Before You,2016.0,"drama,romance",7.4,174567.0,12.070069629530964,16.917,2016-07-01,20000000.0,56245075.0,208265198.0,9.4132599,7.0,Jul,drama
tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015.0,"comedy,drama,romance",7.8,112627.0,11.6318456316258,8.677,2015-07-01,8000000.0,6758416.0,9266180.0,0.1582725,7.0,Jul,comedy
tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016.0,"action,adventure,thriller",5.7,67275.0,11.116558839847324,16.302,2016-07-01,40000000.0,21218403.0,109738840.0,1.743471,7.0,Jul,action
tt4191580,Meet the Blacks,Meet the Blacks,2016.0,"comedy,horror",5.9,34669.0,10.45363003867907,6.131,2016-07-01,900000.0,9097072.0,9097072.0,9.107857777777777,7.0,Jul,comedy
tt5797456,Melancholia,Melancholy,2017.0,"drama,mystery,romance",3.3,26.0,3.295836866004329,11.123,2017-07-01,9400000.0,3030848.0,21817298.0,1.3209891489361703,7.0,Jul,drama
tt4981636,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016.0,"comedy,family",6.1,6413.0,8.7662383802531,8.479,2016-07-01,8500000.0,20007149.0,23311293.0,1.7425050588235294,7.0,Jul,comedy
tt2649554,Midnight Special,Midnight Special,2016.0,"action,drama,mystery",6.6,67921.0,11.12611526695923,8.653,2016-07-01,18000000.0,3712282.0,7680250.0,-0.5733194444444445,7.0,Jul,action
tt2823054,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,2016.0,"adventure,comedy,romance",6.0,74849.0,11.223241389847775,11.676,2016-07-01,33000000.0,46009673.0,75898100.0,1.2999424242424242,7.0,Jul,adventure
tt4560436,Mile 22,Mile 22,2018.0,"action,adventure,thriller",6.1,47862.0,10.776098042322785,21.246,2018-07-01,35000000.0,36108758.0,66295121.0,0.8941463142857143,7.0,Jul,action
tt2293640,Minions,Minions,2015.0,"adventure,animation,comedy",6.4,193917.0,12.17519066827855,9.338,2015-07-01,74000000.0,336045770.0,1160336173.0,14.680218554054054,7.0,Jul,adventure
tt4257926,Miracles from Heaven,Miracles from Heaven,2016.0,"biography,drama,family",7.1,17734.0,9.783295367207723,10.078,2016-07-01,13000000.0,61705123.0,73798736.0,4.6768258461538466,7.0,Jul,biography
tt3658772,Misconduct,Misconduct,2016.0,"crime,drama,mystery",5.3,13550.0,9.514215624322715,7.299,2016-07-01,11000000.0,0.0,2352511.0,-0.7861353636363636,7.0,Jul,crime
tt5941692,Miss Bala,Miss Bala,2019.0,"action,crime,drama",5.5,3738.0,8.226573474977114,10.128,2019-07-01,15000000.0,14998027.0,15362298.0,0.0241532,7.0,Jul,action
tt4540710,Miss Sloane,Miss Sloane,2016.0,"drama,thriller",7.5,52788.0,10.874058114656616,12.215,2016-07-01,18000000.0,3500605.0,7719630.0,-0.5711316666666667,7.0,Jul,drama
tt3521164,Moana,Moana,2016.0,"adventure,animation,comedy",7.6,224253.0,12.32053461699719,1.96,2016-07-01,150000000.0,248757044.0,637517365.0,3.2501157666666667,7.0,Jul,adventure
